image,label
image_1666.png,0
image_1667.png,0
image_1668.png,0
image_1669.png,0
image_1670.png,0
image_1671.png,0
image_1672.png,0
image_1673.png,0
image_1674.png,0
image_1675.png,0
image_1676.png,0
image_1677.png,0
image_1678.png,0
image_1679.png,0
image_1680.png,0
image_1681.png,0
image_1682.png,0
image_1683.png,0
image_1684.png,0
image_1685.png,0
image_1686.png,0
image_1687.png,0
image_1688.png,0
image_1689.png,0
image_1690.png,0
image_1691.png,0
image_1692.png,0
image_1693.png,0
image_1694.png,0
image_1695.png,0
image_1696.png,0
image_1697.png,0
image_1698.png,0
image_1699.png,0
image_1700.png,0
image_1701.png,0
image_1702.png,0
image_1703.png,0
image_1704.png,0
image_1705.png,0
image_1706.png,0
image_1707.png,0
image_1708.png,0
image_1709.png,0
image_1710.png,0
image_1711.png,0
image_1712.png,0
image_1713.png,0
image_1714.png,0
image_1715.png,0
image_1716.png,0
image_1717.png,0
image_1718.png,0
image_1719.png,0
image_1720.png,0
image_1721.png,0
image_1722.png,0
image_1723.png,0
image_1724.png,0
image_1725.png,0
image_1726.png,0
image_1727.png,0
image_1728.png,0
image_1729.png,0
image_1730.png,0
image_1731.png,0
image_1732.png,0
image_1733.png,0
image_1734.png,0
image_1735.png,0
image_1736.png,0
image_1737.png,0
image_1738.png,0
image_1739.png,0
image_1740.png,0
image_1741.png,0
image_1742.png,0
image_1743.png,0
image_1744.png,0
image_1745.png,0
image_1746.png,0
image_1747.png,0
image_1748.png,0
image_1749.png,0
image_1750.png,0
image_1751.png,0
image_1752.png,0
image_1753.png,0
image_1754.png,0
image_1755.png,0
image_1756.png,0
image_1757.png,0
image_1758.png,0
image_1759.png,0
image_1760.png,0
image_1761.png,0
image_1762.png,0
image_1763.png,0
image_1764.png,0
image_1765.png,0
image_1766.png,0
image_1767.png,0
image_1768.png,0
image_1769.png,0
image_1770.png,0
image_1771.png,0
image_1772.png,0
image_1773.png,0
image_1774.png,0
image_1775.png,0
image_1776.png,0
image_1777.png,0
image_1778.png,0
image_1779.png,0
image_1780.png,0
image_1781.png,0
image_1782.png,0
image_1783.png,0
image_1784.png,0
image_1785.png,0
image_1786.png,0
image_1787.png,0
image_1788.png,0
image_1789.png,0
image_1790.png,0
image_1791.png,0
image_1792.png,0
image_1793.png,0
image_1794.png,0
image_1795.png,0
image_1796.png,0
image_1797.png,0
image_1798.png,0
image_1799.png,0
image_1800.png,0
image_1801.png,0
image_1802.png,0
image_1803.png,0
image_1804.png,0
image_1805.png,0
image_1806.png,0
image_1807.png,0
image_1808.png,0
image_1809.png,0
image_1810.png,0
image_1811.png,0
image_1812.png,0
image_1813.png,0
image_1814.png,0
image_1815.png,0
image_1816.png,0
image_1817.png,0
image_1818.png,0
image_1819.png,0
image_1820.png,0
image_1821.png,0
image_1822.png,0
image_1823.png,0
image_1824.png,0
image_1825.png,0
image_1826.png,0
image_1827.png,0
image_1828.png,0
image_1829.png,0
image_1830.png,0
image_1831.png,0
image_1832.png,0
image_1833.png,0
image_1834.png,0
image_1835.png,0
image_1836.png,0
image_1837.png,0
image_1838.png,0
image_1839.png,0
image_1840.png,0
image_1841.png,0
image_1842.png,0
image_1843.png,0
image_1844.png,0
image_1845.png,0
image_1846.png,0
image_1847.png,0
image_1848.png,0
image_1849.png,0
image_1850.png,0
image_1851.png,0
image_1852.png,0
image_1853.png,0
image_1854.png,0
image_1855.png,0
image_1856.png,0
image_1857.png,0
image_1858.png,0
image_1859.png,0
image_1860.png,0
image_1861.png,0
image_1862.png,0
image_1863.png,0
image_1864.png,0
image_1865.png,0
image_1866.png,0
image_1867.png,0
image_1868.png,0
image_1869.png,0
image_1870.png,0
image_1871.png,0
image_1872.png,0
image_1873.png,0
image_1874.png,0
image_1875.png,0
image_1876.png,0
image_1877.png,0
image_1878.png,0
image_1879.png,0
image_1880.png,0
image_1881.png,0
image_1882.png,0
image_1883.png,0
image_1884.png,0
image_1885.png,0
image_1886.png,0
image_1887.png,0
image_1888.png,0
image_1889.png,0
image_1890.png,0
image_1891.png,0
image_1892.png,0
image_1893.png,0
image_1894.png,0
image_1895.png,0
image_1896.png,0
image_1897.png,0
image_1898.png,0
image_1899.png,0
image_1900.png,0
image_1901.png,0
image_1902.png,0
image_1903.png,0
image_1904.png,0
image_1905.png,0
image_1906.png,0
image_1907.png,0
image_1908.png,0
image_1909.png,0
image_1910.png,0
image_1911.png,0
image_1912.png,0
image_1913.png,0
image_1914.png,0
image_1915.png,0
image_1916.png,0
image_1917.png,0
image_1918.png,0
image_1919.png,0
image_1920.png,0
image_1921.png,0
image_1922.png,0
image_1923.png,0
image_1924.png,0
image_1925.png,0
image_1926.png,0
image_1927.png,0
image_1928.png,0
image_1929.png,0
image_1930.png,0
image_1931.png,0
image_1932.png,0
image_1933.png,0
image_1934.png,0
image_1935.png,0
image_1936.png,0
image_1937.png,0
image_1938.png,0
image_1939.png,0
image_1940.png,0
image_1941.png,0
image_1942.png,0
image_1943.png,0
image_1944.png,0
image_1945.png,0
image_1946.png,0
image_1947.png,0
image_1948.png,0
image_1949.png,0
image_1950.png,0
image_1951.png,0
image_1952.png,0
image_1953.png,0
image_1954.png,0
image_1955.png,0
image_1956.png,0
image_1957.png,0
image_1958.png,0
image_1959.png,0
image_1960.png,0
image_1961.png,0
image_1962.png,0
image_1963.png,0
image_1964.png,0
image_1965.png,0
image_1966.png,0
image_1967.png,0
image_1968.png,0
image_1969.png,0
image_1970.png,0
image_1971.png,0
image_1972.png,0
image_1973.png,0
image_1974.png,0
image_1975.png,0
image_1976.png,0
image_1977.png,0
image_1978.png,0
image_1979.png,0
image_1980.png,0
image_1981.png,0
image_1982.png,0
image_1983.png,0
image_1984.png,0
image_1985.png,0
image_1986.png,0
image_1987.png,0
image_1988.png,0
image_1989.png,0
image_1990.png,0
image_1991.png,0
image_1992.png,0
image_1993.png,0
image_1994.png,0
image_1995.png,0
image_1996.png,0
image_1997.png,0
image_1998.png,0
image_1999.png,0
image_2000.png,0
